# 
# FILTER  = 'clear'                                                             
# EXPTIME = 820                                                                 
# OBJECT  = 'PTF15kb'                                                           
# TARGNAME= 'PTF15af_S2'                                                        
# ROTPOSN = 139.99810                                                           
# DICHNAME= 560                                                                 
# GRISNAME= '400/3400'                                                          
# BLUFILT = 'clear'                                                             
# SLITNAME= 'long_1.0'                                                          
# INSTRUME= 'LRIS+LRISBLUE'      /                                                
# TELESCOP= 'Keck I'                                                            
# UTC     = '07:16:37.59'                                                       
# MJD-OBS = 57104.303213                                                        
# AZ      = -37.2990070000                                                      
# EL      = 87.3839800000                                                       
# RA      = '08:48:28.87'                                                       
# DEC     = '+22:03:24.7'                                                       
# EQUINOX = 2000.0000                                                           
# AIRMASS = 1.00104120000                                                       
# SUNELEV = -41.630958                                                          
# MOONELEV= -1.6826475                                                          
# MOONDIST= 86.219415                                                           
# SLITPA  = 229.998                                                             
# DATE_BEG= '2015-03-23T07:16:37'                                               
# DATE_END= '2015-03-23T07:30:17'                                               
# YEXTRACT= 68.8039                                                             
# APRAD   = 2.00000                                                             
# APSHARP = 6                                                                   
# NSATURAT=                    0 /                                                
# NWAV    =                 5163 /                                                
# BAKDIST = 3.50000                                                             
# BAKWIDTH= 8.00000                                                             
# INFILE0 = 'spredux/ceszfpr150323_0090r.spec' /                                  
# TOTALEXP= 820.000                                                             
# BLUEXPTM=              820.000 /                                                
# BLUBIN  = '2,2     '           /                                                
# BLUAPRAD=              2.00000 /                                                
# BLUBKDST=              3.50000 /                                                
# BLUARCF =                    0 /                                                
# BLUCWAV =        3612.31430000 /                                                
# BLUDISP =              2.18000 /                                                
# BLUFCAL1= 'spredux/eszfpb150323_0087r.spec' /                                   
# BLUFCAL2= 'spredux/eszfpb150323_0088r.spec' /                                   
# BLUFAIR1=              1.40040 /                                                
# BLUFAIR2=              1.40484 /                                                
# BLUFNAM1= 'G191-B2B'           /                                                
# BLUFNAM2= 'G191-B2B'           /                                                
# INCFILE1= 'spredux/vcPTF15af_r400-8500.spec' /                                  
# RESCALE1=        1.16709945200 /                                                
# WAVOVER1= '5600.5093-5719.2871' /                                               
# ATCHWAV1=        5620.30859375 /                                                
# REDEXPTM=              800.000 /                                                
# REDBIN  = '2,1     '           /                                                
# REDAPRAD=              2.00000 /                                                
# REDBKDST=              3.50000 /                                                
# REDARCF =                    0 /                                                
# REDCWAV =        7888.48360000 /                                                
# REDDISP =              1.16000 /                                                
# REDFCAL1= 'spredux/eszfpr150323_0084r.spec' /                                   
# REDFCAL2= 'spredux/eszfpr150323_0085r.spec' /                                   
# REDFAIR1=              1.40105 /                                                
# REDFAIR2=              1.40671 /                                                
# REDFNAM1= 'G191-B2B'           /                                                
# REDFNAM2= 'G191-B2B'           /                                                
#                    0                                                            
# REDFILT = 'Clear   '           /                                                
# WAVELEN =        7829.41410000 /                                                
# END                                                                             
# wavelength     flux         sky_flux     flux_unc     xpixel  ypixel  response
  3440.8616  2.02400e-16  4.11633e-17  6.39045e-18  941        68.479  6.39580e+15
  3442.9087  2.01325e-16  3.79493e-17  6.31473e-18  942        68.483  6.43851e+15
  3444.9565  1.99016e-16  3.76718e-17  6.26058e-18  943        68.487  6.48104e+15
  3447.0046  1.94745e-16  3.72756e-17  6.18060e-18  944        68.490  6.52340e+15
  3449.0532  2.00921e-16  3.87702e-17  6.25530e-18  945        68.494  6.56557e+15
  3451.1023  1.95484e-16  4.98908e-17  6.30407e-18  946        68.498  6.60755e+15
  3453.1521  1.95284e-16  5.11391e-17  6.29598e-18  947        68.502  6.64935e+15
  3455.2021  1.90219e-16  5.33701e-17  6.24102e-18  948        68.506  6.69094e+15
  3457.2527  1.93989e-16  5.04060e-17  6.23061e-18  949        68.509  6.73234e+15
  3459.3037  2.05205e-16  4.60946e-17  6.29355e-18  950        68.513  6.77353e+15
  3461.3550  1.92351e-16  4.38947e-17  6.09215e-18  951        68.517  6.81451e+15
  3463.4070  1.99624e-16  4.14502e-17  6.13172e-18  952        68.521  6.85528e+15
  3465.4595  1.96959e-16  3.91435e-17  6.05254e-18  953        68.524  6.89583e+15
  3467.5125  1.93547e-16  4.01580e-17  6.00486e-18  954        68.528  6.93617e+15
  3469.5659  1.85578e-16  3.58790e-17  5.83581e-18  955        68.532  6.97629e+15
  3471.6196  1.86621e-16  3.55711e-17  5.82745e-18  956        68.536  7.01619e+15
  3473.6738  1.94423e-16  3.58889e-17  5.90997e-18  957        68.539  7.05585e+15
  3475.7285  1.91757e-16  3.71048e-17  5.87505e-18  958        68.543  7.09530e+15
  3477.7839  1.81868e-16  4.46286e-17  5.82926e-18  959        68.547  7.13451e+15
  3479.8396  1.91860e-16  5.06363e-17  6.00438e-18  960        68.551  7.17350e+15
  3481.8958  1.91799e-16  5.73638e-17  6.06543e-18  961        68.555  7.21225e+15
  3483.9524  1.89374e-16  5.73192e-17  6.01988e-18  962        68.559  7.25077e+15
  3486.0095  1.85182e-16  5.57486e-17  5.93603e-18  963        68.562  7.28906e+15
  3488.0669  1.83838e-16  5.23705e-17  5.86429e-18  964        68.566  7.32711e+15
  3490.1248  1.86986e-16  4.78546e-17  5.83236e-18  965        68.570  7.36492e+15
  3492.1833  1.79183e-16  4.81987e-17  5.72814e-18  966        68.574  7.40251e+15
  3494.2422  1.82126e-16  4.20922e-17  5.67510e-18  967        68.578  7.43985e+15
  3496.3015  1.80633e-16  3.89686e-17  5.60461e-18  968        68.582  7.47697e+15
  3498.3613  1.88749e-16  3.85204e-17  5.68216e-18  969        68.586  7.51385e+15
  3500.4214  1.94851e-16  3.58599e-17  5.70840e-18  970        68.589  7.55049e+15
  3502.4822  1.94221e-16  3.53161e-17  5.68022e-18  971        68.593  7.58691e+15
  3504.5432  1.83244e-16  3.68405e-17  5.55377e-18  972        68.597  7.62310e+15
  3506.6050  1.83814e-16  3.70416e-17  5.54931e-18  973        68.601  7.65906e+15
  3508.6670  1.77082e-16  3.79430e-17  5.46580e-18  974        68.605  7.69479e+15
  3510.7295  1.96067e-16  3.69467e-17  5.66533e-18  975        68.609  7.73029e+15
  3512.7922  1.92732e-16  3.79576e-17  5.62488e-18  976        68.613  7.76557e+15
  3514.8557  1.83370e-16  3.80815e-17  5.50338e-18  977        68.617  7.80063e+15
  3516.9194  1.86622e-16  3.58239e-17  5.50226e-18  978        68.620  7.83547e+15
  3518.9836  2.00007e-16  3.49943e-17  5.63533e-18  979        68.624  7.87010e+15
  3521.0483  1.96512e-16  3.36267e-17  5.56662e-18  980        68.628  7.90452e+15
  3523.1135  1.89703e-16  3.23608e-17  5.46022e-18  981        68.632  7.93872e+15
  3525.1792  1.94937e-16  3.21023e-17  5.50593e-18  982        68.636  7.97273e+15
  3527.2451  1.84257e-16  3.18897e-17  5.36646e-18  983        68.640  8.00653e+15
  3529.3115  1.95924e-16  3.03699e-17  5.47316e-18  984        68.644  8.04013e+15
  3531.3784  1.95709e-16  3.22428e-17  5.48039e-18  985        68.648  8.07353e+15
  3533.4458  1.90678e-16  3.32404e-17  5.42222e-18  986        68.652  8.10675e+15
  3535.5134  1.89729e-16  3.23770e-17  5.38976e-18  987        68.656  8.13978e+15
  3537.5815  1.88523e-16  3.26203e-17  5.36729e-18  988        68.660  8.17263e+15
  3539.6501  1.87117e-16  4.03688e-17  5.42894e-18  989        68.663  8.20530e+15
  3541.7192  1.82810e-16  4.76082e-17  5.45103e-18  990        68.667  8.23780e+15
  3543.7886  1.85820e-16  5.65562e-17  5.57333e-18  991        68.671  8.27013e+15
  3545.8584  1.87397e-16  5.94907e-17  5.61151e-18  992        68.675  8.30230e+15
  3547.9287  1.81321e-16  5.90658e-17  5.52905e-18  993        68.679  8.33432e+15
  3549.9995  1.83137e-16  5.40250e-17  5.48248e-18  994        68.683  8.36618e+15
  3552.0708  1.94509e-16  5.47042e-17  5.60335e-18  995        68.687  8.39790e+15
  3554.1423  1.91533e-16  5.68106e-17  5.58305e-18  996        68.691  8.42947e+15
  3556.2144  1.93540e-16  5.66740e-17  5.59239e-18  997        68.695  8.46091e+15
  3558.2866  1.95157e-16  5.29845e-17  5.55941e-18  998        68.699  8.49222e+15
  3560.3596  1.90229e-16  5.07146e-17  5.47096e-18  999        68.703  8.52341e+15
  3562.4329  1.85428e-16  4.80846e-17  5.37918e-18  1000       68.707  8.55448e+15
  3564.5066  1.97187e-16  4.38502e-17  5.45139e-18  1001       68.711  8.58544e+15
  3566.5806  1.85933e-16  3.79439e-17  5.25194e-18  1002       68.715  8.61629e+15
  3568.6550  1.78950e-16  3.77119e-17  5.16070e-18  1003       68.719  8.64704e+15
  3570.7300  1.73440e-16  3.43707e-17  5.04954e-18  1004       68.723  8.67770e+15
  3572.8054  1.83275e-16  3.44966e-17  5.15429e-18  1005       68.727  8.70827e+15
  3574.8811  1.77793e-16  3.35558e-17  5.07179e-18  1006       68.731  8.73877e+15
  3576.9573  1.83967e-16  3.32820e-17  5.12970e-18  1007       68.735  8.76919e+15
  3579.0339  1.71971e-16  3.17126e-17  4.96512e-18  1008       68.739  8.79954e+15
  3581.1108  1.86980e-16  2.89711e-17  5.09665e-18  1009       68.743  8.82983e+15
  3583.1882  1.72677e-16  2.74966e-17  4.90649e-18  1010       68.747  8.86006e+15
  3585.2661  1.66938e-16  2.75223e-17  4.83066e-18  1011       68.751  8.89025e+15
  3587.3442  1.69326e-16  2.65437e-17  4.83871e-18  1012       68.755  8.92039e+15
  3589.4229  1.81205e-16  2.54082e-17  4.95485e-18  1013       68.759  8.95050e+15
  3591.5020  1.76896e-16  2.84632e-17  4.93180e-18  1014       68.763  8.98059e+15
  3593.5813  1.79295e-16  2.89253e-17  4.95587e-18  1015       68.767  9.01065e+15
  3595.6611  1.77183e-16  2.87872e-17  4.92164e-18  1016       68.771  9.04069e+15
  3597.7415  1.69923e-16  3.05897e-17  4.85051e-18  1017       68.775  9.07073e+15
  3599.8220  1.74463e-16  2.69516e-17  4.85252e-18  1018       68.780  9.10076e+15
  3601.9031  1.73663e-16  2.73602e-17  4.83968e-18  1019       68.784  9.13080e+15
  3603.9846  1.69170e-16  2.70966e-17  4.77645e-18  1020       68.788  9.16085e+15
  3606.0664  1.71329e-16  2.64628e-17  4.78593e-18  1021       68.792  9.19091e+15
  3608.1487  1.70027e-16  2.53495e-17  4.74983e-18  1022       68.796  9.22100e+15
  3610.2312  1.76138e-16  2.51420e-17  4.80964e-18  1023       68.800  9.25112e+15
  3612.3142  1.69581e-16  2.67465e-17  4.74466e-18  1024       68.804  9.28127e+15
  3614.3977  1.67793e-16  3.06136e-17  4.76052e-18  1025       68.808  9.31147e+15
  3616.4817  1.66447e-16  3.37248e-17  4.77261e-18  1026       68.812  9.34172e+15
  3618.5659  1.71867e-16  3.66857e-17  4.85899e-18  1027       68.816  9.37202e+15
  3620.6504  1.72766e-16  3.63145e-17  4.85669e-18  1028       68.820  9.40238e+15
  3622.7354  1.78187e-16  3.57683e-17  4.90238e-18  1029       68.824  9.43281e+15
  3624.8208  1.70788e-16  3.52789e-17  4.80682e-18  1030       68.828  9.46331e+15
  3626.9065  1.64722e-16  3.49230e-17  4.72659e-18  1031       68.833  9.49388e+15
  3628.9927  1.68342e-16  3.69091e-17  4.78160e-18  1032       68.837  9.52455e+15
  3631.0793  1.74214e-16  3.81055e-17  4.85168e-18  1033       68.841  9.55530e+15
  3633.1663  1.69163e-16  4.10976e-17  4.82097e-18  1034       68.845  9.58615e+15
  3635.2537  1.63563e-16  4.28832e-17  4.77082e-18  1035       68.849  9.61710e+15
  3637.3413  1.65742e-16  4.19288e-17  4.77636e-18  1036       68.853  9.64816e+15
  3639.4294  1.72094e-16  3.98620e-17  4.81528e-18  1037       68.857  9.67933e+15
  3641.5178  1.71841e-16  4.02469e-17  4.80864e-18  1038       68.861  9.71061e+15
  3643.6067  1.70356e-16  3.81169e-17  4.76113e-18  1039       68.866  9.74202e+15
  3645.6960  1.70303e-16  3.66019e-17  4.73595e-18  1040       68.870  9.77355e+15
  3647.7856  1.68407e-16  3.46561e-17  4.68568e-18  1041       68.874  9.80522e+15
  3649.8755  1.68391e-16  3.25227e-17  4.65400e-18  1042       68.878  9.83702e+15
  3651.9661  1.73771e-16  3.18122e-17  4.69760e-18  1043       68.882  9.86897e+15
  3654.0569  1.69386e-16  3.25222e-17  4.64928e-18  1044       68.886  9.90106e+15
  3656.1479  1.70611e-16  3.34117e-17  4.66466e-18  1045       68.891  9.93330e+15
  3658.2395  1.67549e-16  3.42325e-17  4.63217e-18  1046       68.895  9.96569e+15
  3660.3313  1.67795e-16  3.45556e-17  4.63057e-18  1047       68.899  9.99824e+15
  3662.4236  1.71776e-16  3.64650e-17  4.68681e-18  1048       68.903  1.00310e+16
  3664.5164  1.72259e-16  3.37824e-17  4.65504e-18  1049       68.907  1.00638e+16
  3666.6094  1.74641e-16  3.41061e-17  4.67632e-18  1050       68.911  1.00969e+16
  3668.7026  1.75870e-16  3.30632e-17  4.67034e-18  1051       68.915  1.01301e+16
  3670.7964  1.74623e-16  3.17686e-17  4.63503e-18  1052       68.920  1.01635e+16
  3672.8906  1.76211e-16  3.09632e-17  4.63551e-18  1053       68.924  1.01971e+16
  3674.9851  1.78209e-16  3.01701e-17  4.64048e-18  1054       68.928  1.02309e+16
  3677.0798  1.70773e-16  2.82673e-17  4.53161e-18  1055       68.932  1.02648e+16
  3679.1753  1.69114e-16  2.98857e-17  4.52333e-18  1056       68.937  1.02990e+16
  3681.2708  1.72079e-16  2.80578e-17  4.52789e-18  1057       68.941  1.03333e+16
  3683.3667  1.62641e-16  2.76869e-17  4.41240e-18  1058       68.945  1.03678e+16
  3685.4631  1.69059e-16  2.78747e-17  4.47739e-18  1059       68.949  1.04025e+16
  3687.5598  1.66853e-16  2.91666e-17  4.45961e-18  1060       68.953  1.04375e+16
  3689.6570  1.66979e-16  2.91494e-17  4.45301e-18  1061       68.958  1.04726e+16
  3691.7544  1.65914e-16  3.01313e-17  4.44432e-18  1062       68.962  1.05079e+16
  3693.8521  1.67815e-16  3.06542e-17  4.46277e-18  1063       68.966  1.05435e+16
  3695.9502  1.66726e-16  3.04252e-17  4.44070e-18  1064       68.970  1.05792e+16
  3698.0488  1.64364e-16  3.30337e-17  4.43553e-18  1065       68.975  1.06152e+16
  3700.1477  1.64465e-16  3.67303e-17  4.46844e-18  1066       68.979  1.06513e+16
  3702.2468  1.67997e-16  3.75751e-17  4.50693e-18  1067       68.983  1.06877e+16
  3704.3464  1.69332e-16  3.74423e-17  4.51161e-18  1068       68.987  1.07243e+16
  3706.4463  1.64491e-16  3.58092e-17  4.43520e-18  1069       68.992  1.07611e+16
  3708.5466  1.62525e-16  3.33950e-17  4.38048e-18  1070       68.996  1.07981e+16
  3710.6475  1.57882e-16  3.18808e-17  4.30613e-18  1071       69.000  1.08353e+16
  3712.7483  1.55894e-16  3.26703e-17  4.28536e-18  1072       69.004  1.08727e+16
  3714.8499  1.57517e-16  3.26006e-17  4.29455e-18  1073       69.008  1.09104e+16
  3716.9514  1.55761e-16  3.15265e-17  4.25606e-18  1074       69.013  1.09482e+16
  3719.0537  1.54455e-16  3.02536e-17  4.22021e-18  1075       69.017  1.09863e+16
  3721.1560  1.57856e-16  2.97241e-17  4.24389e-18  1076       69.021  1.10246e+16
  3723.2588  1.53826e-16  2.79248e-17  4.17252e-18  1077       69.026  1.10631e+16
  3725.3618  1.57826e-16  3.11437e-17  4.24353e-18  1078       69.030  1.11018e+16
  3727.4653  1.61782e-16  3.25219e-17  4.29286e-18  1079       69.034  1.11408e+16
  3729.5691  1.60778e-16  3.46657e-17  4.29714e-18  1080       69.038  1.11799e+16
  3731.6733  1.54850e-16  3.75390e-17  4.25692e-18  1081       69.043  1.12193e+16
  3733.7778  1.52004e-16  3.81237e-17  4.22507e-18  1082       69.047  1.12588e+16
  3735.8828  1.53408e-16  3.88051e-17  4.23952e-18  1083       69.051  1.12986e+16
  3737.9880  1.57833e-16  4.15630e-17  4.30714e-18  1084       69.056  1.13386e+16
  3740.0935  1.61490e-16  4.20459e-17  4.34204e-18  1085       69.060  1.13788e+16
  3742.1995  1.56289e-16  4.18410e-17  4.27822e-18  1086       69.064  1.14191e+16
  3744.3057  1.53175e-16  4.11738e-17  4.23092e-18  1087       69.068  1.14597e+16
  3746.4124  1.51498e-16  3.66667e-17  4.15793e-18  1088       69.073  1.15005e+16
  3748.5193  1.59659e-16  3.27451e-17  4.19499e-18  1089       69.077  1.15415e+16
  3750.6265  1.52838e-16  3.52348e-17  4.14161e-18  1090       69.081  1.15827e+16
  3752.7341  1.50962e-16  3.26010e-17  4.08601e-18  1091       69.086  1.16241e+16
  3754.8420  1.53140e-16  3.33887e-17  4.10999e-18  1092       69.090  1.16656e+16
  3756.9504  1.55922e-16  3.24238e-17  4.12156e-18  1093       69.094  1.17074e+16
  3759.0591  1.45374e-16  3.15466e-17  3.99200e-18  1094       69.099  1.17493e+16
  3761.1680  1.45866e-16  2.91330e-17  3.96374e-18  1095       69.103  1.17914e+16
  3763.2771  1.52387e-16  2.90092e-17  4.02522e-18  1096       69.107  1.18337e+16
  3765.3870  1.53842e-16  2.81956e-17  4.02454e-18  1097       69.112  1.18762e+16
  3767.4968  1.44795e-16  2.65007e-17  3.90140e-18  1098       69.116  1.19188e+16
  3769.6072  1.49688e-16  2.81929e-17  3.96532e-18  1099       69.120  1.19616e+16
  3771.7178  1.46370e-16  2.78536e-17  3.91863e-18  1100       69.125  1.20046e+16
  3773.8289  1.49448e-16  3.05674e-17  3.97331e-18  1101       69.129  1.20477e+16
  3775.9402  1.44801e-16  3.17571e-17  3.92911e-18  1102       69.134  1.20910e+16
  3778.0518  1.50517e-16  3.10334e-17  3.97474e-18  1103       69.138  1.21344e+16
  3780.1636  1.49080e-16  3.10052e-17  3.95192e-18  1104       69.142  1.21780e+16
  3782.2759  1.49572e-16  2.97885e-17  3.93693e-18  1105       69.147  1.22217e+16
  3784.3887  1.52432e-16  3.03406e-17  3.96542e-18  1106       69.151  1.22656e+16
  3786.5015  1.43100e-16  2.84121e-17  3.83884e-18  1107       69.155  1.23096e+16
  3788.6147  1.54938e-16  2.91652e-17  3.96458e-18  1108       69.160  1.23537e+16
  3790.7285  1.48584e-16  2.87709e-17  3.88670e-18  1109       69.164  1.23979e+16
  3792.8423  1.43899e-16  3.00575e-17  3.84357e-18  1110       69.169  1.24423e+16
  3794.9565  1.46568e-16  2.98377e-17  3.86236e-18  1111       69.173  1.24868e+16
  3797.0710  1.50711e-16  2.89016e-17  3.88879e-18  1112       69.177  1.25314e+16
  3799.1860  1.42931e-16  2.80514e-17  3.79072e-18  1113       69.182  1.25761e+16
  3801.3013  1.47689e-16  2.75274e-17  3.82852e-18  1114       69.186  1.26209e+16
  3803.4167  1.46035e-16  2.80227e-17  3.80928e-18  1115       69.190  1.26658e+16
  3805.5327  1.41133e-16  2.71051e-17  3.74060e-18  1116       69.195  1.27109e+16
  3807.6487  1.41464e-16  2.74614e-17  3.74104e-18  1117       69.199  1.27559e+16
  3809.7654  1.46263e-16  2.83271e-17  3.79393e-18  1118       69.204  1.28011e+16
  3811.8821  1.46644e-16  3.05511e-17  3.81411e-18  1119       69.208  1.28463e+16
  3813.9993  1.46422e-16  3.12525e-17  3.81211e-18  1120       69.213  1.28917e+16
  3816.1167  1.51479e-16  3.21677e-17  3.86633e-18  1121       69.217  1.29370e+16
  3818.2346  1.50709e-16  3.05029e-17  3.83455e-18  1122       69.221  1.29825e+16
  3820.3525  1.44851e-16  3.02055e-17  3.76437e-18  1123       69.226  1.30280e+16
  3822.4712  1.50140e-16  2.89246e-17  3.79880e-18  1124       69.230  1.30735e+16
  3824.5898  1.45154e-16  2.74107e-17  3.72498e-18  1125       69.235  1.31191e+16
  3826.7087  1.44642e-16  2.97630e-17  3.73734e-18  1126       69.239  1.31647e+16
  3828.8281  1.48118e-16  3.33733e-17  3.80302e-18  1127       69.244  1.32103e+16
  3830.9478  1.46120e-16  3.68741e-17  3.81138e-18  1128       69.248  1.32560e+16
  3833.0679  1.41472e-16  3.62375e-17  3.75115e-18  1129       69.253  1.33017e+16
  3835.1880  1.47049e-16  3.42212e-17  3.78052e-18  1130       69.257  1.33474e+16
  3837.3086  1.42457e-16  3.14882e-17  3.69948e-18  1131       69.261  1.33931e+16
  3839.4297  1.43419e-16  3.00494e-17  3.68808e-18  1132       69.266  1.34389e+16
  3841.5508  1.36887e-16  3.05808e-17  3.61966e-18  1133       69.270  1.34846e+16
  3843.6724  1.40123e-16  3.11132e-17  3.65227e-18  1134       69.275  1.35303e+16
  3845.7942  1.34475e-16  3.11710e-17  3.58804e-18  1135       69.279  1.35760e+16
  3847.9163  1.36982e-16  3.07649e-17  3.60362e-18  1136       69.284  1.36217e+16
  3850.0388  1.30649e-16  2.91458e-17  3.51424e-18  1137       69.288  1.36673e+16
  3852.1616  1.36152e-16  2.76448e-17  3.55018e-18  1138       69.293  1.37129e+16
  3854.2847  1.30761e-16  2.63230e-17  3.47342e-18  1139       69.297  1.37585e+16
  3856.4080  1.34929e-16  2.56170e-17  3.50403e-18  1140       69.302  1.38040e+16
  3858.5315  1.32354e-16  2.36784e-17  3.45038e-18  1141       69.306  1.38495e+16
  3860.6555  1.36585e-16  2.43388e-17  3.49607e-18  1142       69.311  1.38950e+16
  3862.7798  1.37330e-16  2.51720e-17  3.50661e-18  1143       69.315  1.39404e+16
  3864.9045  1.31677e-16  2.52986e-17  3.44289e-18  1144       69.320  1.39857e+16
  3867.0293  1.29566e-16  2.45129e-17  3.40646e-18  1145       69.324  1.40309e+16
  3869.1545  1.30903e-16  2.41763e-17  3.41139e-18  1146       69.328  1.40761e+16
  3871.2800  1.31883e-16  2.22167e-17  3.39536e-18  1147       69.333  1.41212e+16
  3873.4058  1.34730e-16  2.18095e-17  3.41547e-18  1148       69.338  1.41662e+16
  3875.5320  1.36737e-16  2.30450e-17  3.44370e-18  1149       69.342  1.42111e+16
  3877.6582  1.42680e-16  2.43473e-17  3.51240e-18  1150       69.346  1.42560e+16
  3879.7849  1.41237e-16  2.35586e-17  3.48403e-18  1151       69.351  1.43007e+16
  3881.9119  1.42395e-16  2.29741e-17  3.48425e-18  1152       69.355  1.43453e+16
  3884.0391  1.43853e-16  2.24733e-17  3.48837e-18  1153       69.360  1.43898e+16
  3886.1667  1.43896e-16  2.22109e-17  3.48059e-18  1154       69.365  1.44342e+16
  3888.2944  1.42256e-16  2.20882e-17  3.45724e-18  1155       69.369  1.44785e+16
  3890.4226  1.38159e-16  2.24362e-17  3.41358e-18  1156       69.374  1.45227e+16
  3892.5510  1.35649e-16  2.26438e-17  3.38459e-18  1157       69.378  1.45667e+16
  3894.6799  1.37471e-16  2.53734e-17  3.42584e-18  1158       69.383  1.46106e+16
  3896.8088  1.31711e-16  2.40095e-17  3.34753e-18  1159       69.387  1.46544e+16
  3898.9382  1.38276e-16  2.43742e-17  3.41331e-18  1160       69.392  1.46980e+16
  3901.0679  1.38708e-16  2.44479e-17  3.41321e-18  1161       69.396  1.47415e+16
  3903.1978  1.36700e-16  2.73861e-17  3.41740e-18  1162       69.401  1.47848e+16
  3905.3279  1.34352e-16  2.87942e-17  3.40280e-18  1163       69.405  1.48280e+16
  3907.4583  1.35583e-16  3.08149e-17  3.43025e-18  1164       69.410  1.48710e+16
  3909.5891  1.38105e-16  3.16857e-17  3.45874e-18  1165       69.414  1.49139e+16
  3911.7202  1.41211e-16  3.26471e-17  3.49341e-18  1166       69.419  1.49566e+16
  3913.8516  1.44064e-16  3.09054e-17  3.49907e-18  1167       69.424  1.49992e+16
  3915.9832  1.40436e-16  2.98158e-17  3.44806e-18  1168       69.428  1.50415e+16
  3918.1150  1.34961e-16  2.82259e-17  3.37326e-18  1169       69.433  1.50837e+16
  3920.2473  1.33278e-16  2.58262e-17  3.32745e-18  1170       69.437  1.51258e+16
  3922.3796  1.33134e-16  2.49671e-17  3.31256e-18  1171       69.442  1.51676e+16
  3924.5125  1.35124e-16  2.39902e-17  3.31807e-18  1172       69.446  1.52093e+16
  3926.6455  1.41125e-16  2.41782e-17  3.37506e-18  1173       69.451  1.52508e+16
  3928.7788  1.40957e-16  2.25742e-17  3.35283e-18  1174       69.455  1.52921e+16
  3930.9124  1.34537e-16  2.21039e-17  3.27928e-18  1175       69.460  1.53332e+16
  3933.0464  1.30922e-16  2.06156e-17  3.22285e-18  1176       69.465  1.53742e+16
  3935.1804  1.28104e-16  1.94165e-17  3.17702e-18  1177       69.469  1.54149e+16
  3937.3149  1.28956e-16  2.05837e-17  3.19355e-18  1178       69.474  1.54555e+16
  3939.4497  1.38394e-16  2.43329e-17  3.32207e-18  1179       69.478  1.54959e+16
  3941.5847  1.35780e-16  2.79382e-17  3.32738e-18  1180       69.483  1.55360e+16
  3943.7200  1.38081e-16  2.98423e-17  3.36400e-18  1181       69.488  1.55760e+16
  3945.8555  1.41842e-16  2.93714e-17  3.39130e-18  1182       69.492  1.56158e+16
  3947.9912  1.43258e-16  2.84360e-17  3.39147e-18  1183       69.497  1.56553e+16
  3950.1274  1.41736e-16  2.86580e-17  3.37463e-18  1184       69.501  1.56947e+16
  3952.2637  1.44437e-16  2.73510e-17  3.38364e-18  1185       69.506  1.57339e+16
  3954.4004  1.39553e-16  2.72920e-17  3.33187e-18  1186       69.511  1.57728e+16
  3956.5374  1.35629e-16  2.80559e-17  3.29700e-18  1187       69.515  1.58116e+16
  3958.6746  1.40984e-16  2.56530e-17  3.32147e-18  1188       69.520  1.58502e+16
  3960.8120  1.38465e-16  2.49372e-17  3.28599e-18  1189       69.524  1.58885e+16
  3962.9497  1.39816e-16  2.26773e-17  3.27308e-18  1190       69.529  1.59267e+16
  3965.0879  1.39973e-16  2.25724e-17  3.26957e-18  1191       69.534  1.59647e+16
  3967.2261  1.36036e-16  1.96656e-17  3.19835e-18  1192       69.538  1.60024e+16
  3969.3645  1.35660e-16  1.93422e-17  3.18754e-18  1193       69.543  1.60400e+16
  3971.5034  1.33776e-16  2.01584e-17  3.17309e-18  1194       69.548  1.60773e+16
  3973.6426  1.32249e-16  2.34081e-17  3.18641e-18  1195       69.552  1.61145e+16
  3975.7820  1.33658e-16  2.54726e-17  3.21679e-18  1196       69.557  1.61514e+16
  3977.9214  1.30007e-16  2.62277e-17  3.18461e-18  1197       69.561  1.61881e+16
  3980.0613  1.32028e-16  2.72906e-17  3.21111e-18  1198       69.566  1.62247e+16
  3982.2017  1.32463e-16  2.72936e-17  3.21168e-18  1199       69.571  1.62610e+16
  3984.3420  1.38766e-16  2.69217e-17  3.26513e-18  1200       69.575  1.62972e+16
  3986.4827  1.33217e-16  2.72571e-17  3.21132e-18  1201       69.580  1.63331e+16
  3988.6238  1.33573e-16  2.64053e-17  3.20290e-18  1202       69.585  1.63688e+16
  3990.7649  1.33945e-16  2.72775e-17  3.21133e-18  1203       69.589  1.64044e+16
  3992.9065  1.37247e-16  2.64717e-17  3.23173e-18  1204       69.594  1.64398e+16
  3995.0481  1.35517e-16  2.58833e-17  3.20595e-18  1205       69.599  1.64749e+16
  3997.1902  1.29952e-16  2.59832e-17  3.14947e-18  1206       69.603  1.65099e+16
  3999.3325  1.31282e-16  2.44895e-17  3.14446e-18  1207       69.608  1.65447e+16
  4001.4751  1.30674e-16  2.70740e-17  3.16030e-18  1208       69.613  1.65793e+16
  4003.6179  1.25740e-16  2.63946e-17  3.10206e-18  1209       69.617  1.66137e+16
  4005.7607  1.33576e-16  2.87603e-17  3.19767e-18  1210       69.622  1.66479e+16
  4007.9041  1.32677e-16  2.99051e-17  3.19665e-18  1211       69.627  1.66820e+16
  4010.0476  1.42599e-16  3.10655e-17  3.29713e-18  1212       69.631  1.67158e+16
  4012.1914  1.34119e-16  3.23431e-17  3.22668e-18  1213       69.636  1.67495e+16
