# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 23lli
# CHANNEL = B+R
# EXPNUM = 23_179_081_003
# MJD-OBS = 60123.540295
# DATE-OBS = 2023-06-28T12:58:03
# EXPTIME = 2400.0s
# AIRMASS = 1.19
# FLUXCAL_RMS_B = 0.034 mag
# FLUXCAL_RMS_R = 0.035 mag
# RA = 22:57:39.47
# DEC = 40:32:40.70
# wl fl err
# [A] [erg/s/cm2/A]
5383.480000 3.154760e-16 1.004318e-17
5386.480000 3.375684e-16 1.059894e-17
5389.480000 3.383370e-16 1.169499e-17
5392.480000 3.310265e-16 1.074914e-17
5395.480000 3.292375e-16 9.478960e-18
5398.480000 3.198679e-16 9.350672e-18
5401.480000 3.172458e-16 9.280125e-18
5404.480000 3.201278e-16 9.252673e-18
5407.480000 3.208088e-16 9.241166e-18
5410.480000 3.168787e-16 9.200016e-18
5413.480000 3.149368e-16 9.222589e-18
5416.480000 3.148147e-16 9.300602e-18
5419.480000 3.251575e-16 9.430120e-18
5422.480000 3.314939e-16 9.571705e-18
5425.480000 3.377765e-16 9.861489e-18
5428.480000 3.325655e-16 1.015332e-17
5431.480000 3.350600e-16 1.040743e-17
5434.480000 3.444571e-16 1.029237e-17
5437.480000 3.333630e-16 1.032577e-17
5440.480000 3.444364e-16 1.063211e-17
5443.480000 3.558350e-16 1.089248e-17
5446.480000 3.352879e-16 1.082880e-17
5449.480000 3.149793e-16 1.068133e-17
5452.480000 3.009997e-16 1.079352e-17
5455.480000 3.048853e-16 1.101784e-17
5458.480000 3.130648e-16 1.139410e-17
5461.480000 3.074674e-16 1.147050e-17
5464.480000 3.122140e-16 1.154123e-17
5467.480000 3.302952e-16 1.139047e-17
5470.480000 3.429544e-16 1.121921e-17
5473.480000 3.424365e-16 1.096565e-17
5476.480000 3.330511e-16 1.064007e-17
5479.480000 3.217726e-16 1.021471e-17
5482.480000 3.220182e-16 9.975456e-18
5485.480000 3.156904e-16 9.713903e-18
5488.480000 3.171174e-16 9.478451e-18
5491.480000 3.121142e-16 9.170919e-18
5494.480000 3.280832e-16 9.094738e-18
5497.480000 3.408191e-16 9.062287e-18
5500.480000 3.285387e-16 8.795592e-18
5503.480000 3.274296e-16 8.644103e-18
5506.480000 3.311431e-16 8.523354e-18
5509.480000 3.310469e-16 8.401990e-18
5512.480000 3.211756e-16 8.151825e-18
5515.480000 3.231970e-16 8.062447e-18
5518.480000 3.240075e-16 8.001239e-18
5521.480000 3.256009e-16 7.988017e-18
5524.480000 3.309242e-16 7.974485e-18
5527.480000 3.302458e-16 7.929213e-18
5530.480000 3.223510e-16 7.900075e-18
5533.480000 3.246675e-16 7.948985e-18
5536.480000 3.353810e-16 8.047081e-18
5539.480000 3.426103e-16 8.135509e-18
5542.480000 3.428772e-16 8.240711e-18
5545.480000 3.438731e-16 8.287578e-18
5548.480000 3.377251e-16 8.354842e-18
5551.480000 3.253380e-16 8.361097e-18
5554.480000 3.269940e-16 8.476555e-18
5557.480000 3.236237e-16 8.554110e-18
5560.480000 3.237635e-16 8.751622e-18
5563.480000 3.294571e-16 9.035127e-18
5566.480000 3.303600e-16 9.442001e-18
5569.480000 3.225936e-16 1.039535e-17
5572.480000 3.336169e-16 1.265728e-17
5575.480000 3.638752e-16 1.551532e-17
5578.480000 3.826369e-16 1.684693e-17
5581.480000 3.100412e-16 1.515121e-17
5584.480000 3.146829e-16 1.264847e-17
5587.480000 3.045547e-16 1.099223e-17
5590.480000 3.068932e-16 1.036777e-17
5593.480000 3.175403e-16 1.001866e-17
5596.480000 3.227301e-16 9.822048e-18
5599.480000 3.247310e-16 9.577233e-18
5602.480000 3.167838e-16 9.271147e-18
5605.480000 3.196949e-16 9.070412e-18
5608.480000 3.298755e-16 8.963371e-18
5611.480000 3.349066e-16 8.817700e-18
5614.480000 3.280994e-16 8.548971e-18
5617.480000 3.339932e-16 8.329871e-18
5620.480000 3.191847e-16 8.042085e-18
5623.480000 3.042390e-16 7.768586e-18
5626.480000 3.107768e-16 7.648974e-18
5629.480000 3.171736e-16 7.578598e-18
5632.480000 3.188176e-16 7.481332e-18
5635.480000 3.262647e-16 7.398805e-18
5638.480000 3.317792e-16 7.351487e-18
5641.480000 3.259992e-16 7.221229e-18
5644.480000 3.252763e-16 7.167713e-18
5647.480000 3.279797e-16 7.134075e-18
5650.480000 3.282429e-16 7.108171e-18
5653.480000 3.213885e-16 7.038270e-18
5656.480000 3.235727e-16 7.035900e-18
5659.480000 3.220854e-16 7.059278e-18
5662.480000 3.175292e-16 7.061919e-18
5665.480000 3.105138e-16 7.049428e-18
5668.480000 3.089372e-16 7.074047e-18
5671.480000 3.113222e-16 7.142635e-18
5674.480000 3.088510e-16 7.197410e-18
5677.480000 3.023776e-16 7.266509e-18
5680.480000 3.066059e-16 7.449913e-18
5683.480000 3.120354e-16 7.572467e-18
5686.480000 3.122108e-16 7.674274e-18
5689.480000 3.182489e-16 7.842094e-18
5692.480000 3.144375e-16 7.962133e-18
5695.480000 3.169846e-16 8.148600e-18
5698.480000 3.169820e-16 8.330494e-18
5701.480000 3.154349e-16 8.481137e-18
5704.480000 3.139989e-16 8.609516e-18
5707.480000 3.097558e-16 8.749377e-18
5710.480000 3.059784e-16 9.091725e-18
5713.480000 3.091683e-16 9.237161e-18
5716.480000 3.319217e-16 9.635326e-18
5719.480000 3.330451e-16 1.010678e-17
5722.480000 3.194885e-16 8.836911e-18
5725.480000 3.221475e-16 8.435569e-18
5728.480000 3.162540e-16 8.185870e-18
5731.480000 3.117803e-16 7.974200e-18
5734.480000 3.111756e-16 7.861041e-18
5737.480000 3.187316e-16 7.727318e-18
5740.480000 3.139288e-16 7.500844e-18
5743.480000 3.163323e-16 7.376358e-18
5746.480000 3.153708e-16 7.209577e-18
5749.480000 3.123115e-16 7.030359e-18
5752.480000 3.114705e-16 6.820046e-18
5755.480000 3.204262e-16 6.763418e-18
5758.480000 3.164046e-16 6.594496e-18
5761.480000 3.198851e-16 6.517547e-18
5764.480000 3.201851e-16 6.460311e-18
5767.480000 3.090502e-16 6.327160e-18
5770.480000 3.109351e-16 6.268587e-18
5773.480000 3.205791e-16 6.280471e-18
5776.480000 3.305329e-16 6.319720e-18
5779.480000 3.310457e-16 6.316908e-18
5782.480000 3.179513e-16 6.251501e-18
5785.480000 3.071310e-16 6.197568e-18
5788.480000 3.012341e-16 6.182949e-18
5791.480000 2.979610e-16 6.225911e-18
5794.480000 3.011137e-16 6.349841e-18
5797.480000 3.036189e-16 6.455912e-18
5800.480000 3.097829e-16 6.587428e-18
5803.480000 3.163286e-16 6.678064e-18
5806.480000 3.159028e-16 6.771609e-18
5809.480000 3.182484e-16 6.917152e-18
5812.480000 3.163679e-16 7.004295e-18
5815.480000 3.133909e-16 7.067745e-18
5818.480000 3.136681e-16 7.205342e-18
5821.480000 3.192017e-16 7.424280e-18
5824.480000 3.216600e-16 7.600215e-18
5827.480000 3.172025e-16 7.730658e-18
5830.480000 3.178009e-16 7.877020e-18
5833.480000 3.184586e-16 8.086977e-18
5836.480000 3.115594e-16 8.214577e-18
5839.480000 3.135759e-16 8.325337e-18
5842.480000 3.100703e-16 8.230357e-18
5845.480000 3.207601e-16 8.105297e-18
5848.480000 3.214752e-16 7.898962e-18
5851.480000 3.108193e-16 7.613347e-18
5854.480000 3.117776e-16 7.432153e-18
5857.480000 3.121572e-16 7.277884e-18
5860.480000 3.113630e-16 7.134497e-18
5863.480000 3.189978e-16 7.038730e-18
5866.480000 3.245206e-16 6.972317e-18
5869.480000 3.141757e-16 6.783800e-18
5872.480000 3.088570e-16 6.607556e-18
5875.480000 3.073522e-16 6.443671e-18
5878.480000 3.026798e-16 6.270143e-18
5881.480000 3.070444e-16 6.237146e-18
5884.480000 3.072994e-16 6.223392e-18
5887.480000 2.987507e-16 6.220580e-18
5890.480000 2.952343e-16 6.225824e-18
5893.480000 2.947642e-16 6.150110e-18
5896.480000 3.031479e-16 6.083746e-18
5899.480000 3.109435e-16 6.007361e-18
5902.480000 3.132398e-16 5.938925e-18
5905.480000 3.131297e-16 5.901396e-18
5908.480000 3.044278e-16 5.844160e-18
5911.480000 2.990156e-16 5.873568e-18
5914.480000 3.095971e-16 5.971024e-18
5917.480000 3.187755e-16 6.060408e-18
5920.480000 3.264386e-16 6.159525e-18
5923.480000 3.334734e-16 6.257962e-18
5926.480000 3.317693e-16 6.342628e-18
5929.480000 3.293479e-16 6.436954e-18
5932.480000 3.251363e-16 6.525774e-18
5935.480000 3.154553e-16 6.566762e-18
5938.480000 3.108474e-16 6.601600e-18
5941.480000 3.150988e-16 6.763546e-18
5944.480000 3.164435e-16 6.906131e-18
5947.480000 3.078994e-16 7.014462e-18
5950.480000 3.097287e-16 7.182129e-18
5953.480000 3.236482e-16 7.438820e-18
5956.480000 3.230408e-16 7.576948e-18
5959.480000 3.276238e-16 7.740123e-18
5962.480000 3.187240e-16 7.856460e-18
5965.480000 3.232080e-16 7.973150e-18
5968.480000 3.197171e-16 7.851993e-18
5971.480000 3.212288e-16 7.678125e-18
5974.480000 3.147015e-16 7.435643e-18
5977.480000 3.197576e-16 7.259012e-18
5980.480000 3.222429e-16 7.117714e-18
5983.480000 3.189207e-16 6.947371e-18
5986.480000 2.996917e-16 6.615152e-18
5989.480000 2.987531e-16 6.435723e-18
5992.480000 3.064353e-16 6.345868e-18
5995.480000 3.122890e-16 6.285767e-18
5998.480000 3.054505e-16 6.116072e-18
6001.480000 3.065911e-16 6.013910e-18
6004.480000 3.127905e-16 5.928023e-18
6007.480000 3.176603e-16 5.870643e-18
6010.480000 3.114565e-16 5.731780e-18
6013.480000 3.154972e-16 5.669270e-18
6016.480000 3.188132e-16 5.627013e-18
6019.480000 3.230263e-16 5.604310e-18
6022.480000 3.227467e-16 5.577077e-18
6025.480000 3.152809e-16 5.516937e-18
6028.480000 3.190748e-16 5.539358e-18
6031.480000 3.253375e-16 5.569432e-18
6034.480000 3.212826e-16 5.546929e-18
6037.480000 3.171037e-16 5.536816e-18
6040.480000 3.204653e-16 5.587800e-18
6043.480000 3.226265e-16 5.638296e-18
6046.480000 3.250873e-16 5.697547e-18
6049.480000 3.265708e-16 5.765026e-18
6052.480000 3.112296e-16 5.761640e-18
6055.480000 3.084288e-16 5.844664e-18
6058.480000 3.156394e-16 6.078590e-18
6061.480000 3.190881e-16 6.214178e-18
6064.480000 3.133685e-16 6.275328e-18
6067.480000 3.079882e-16 6.360881e-18
6070.480000 3.075671e-16 6.480669e-18
6073.480000 3.111586e-16 6.630981e-18
6076.480000 3.327648e-16 6.893639e-18
6079.480000 3.119549e-16 6.859244e-18
6082.480000 3.095455e-16 7.012667e-18
6085.480000 3.122797e-16 7.199058e-18
6088.480000 3.105017e-16 7.657309e-18
6091.480000 3.069385e-16 7.462946e-18
6094.480000 3.047657e-16 7.117584e-18
6097.480000 2.988038e-16 6.888104e-18
6100.480000 2.792553e-16 6.676800e-18
6103.480000 2.721567e-16 6.484329e-18
6106.480000 2.832471e-16 6.392912e-18
6109.480000 3.015633e-16 6.370145e-18
6112.480000 3.084847e-16 6.287436e-18
6115.480000 3.047631e-16 6.145206e-18
6118.480000 3.059448e-16 5.887393e-18
6121.480000 3.076527e-16 5.795199e-18
6124.480000 3.077539e-16 5.688461e-18
6127.480000 3.085442e-16 5.606256e-18
6130.480000 3.084218e-16 5.497304e-18
6133.480000 3.033930e-16 5.395675e-18
6136.480000 3.018018e-16 5.317747e-18
6139.480000 3.100883e-16 5.308228e-18
6142.480000 3.137416e-16 5.329198e-18
6145.480000 3.077361e-16 5.349279e-18
6148.480000 3.086839e-16 5.477051e-18
6151.480000 3.188509e-16 5.660162e-18
6154.480000 3.265417e-16 5.399767e-18
6157.480000 3.188566e-16 5.181076e-18
6160.480000 3.030180e-16 5.112073e-18
6163.480000 3.037950e-16 5.145675e-18
6166.480000 3.110513e-16 5.230643e-18
6169.480000 3.155977e-16 5.307903e-18
6172.480000 3.118973e-16 5.335088e-18
6175.480000 3.108911e-16 5.411764e-18
6178.480000 3.147050e-16 5.507736e-18
6181.480000 3.162678e-16 5.587361e-18
6184.480000 3.142144e-16 5.666082e-18
6187.480000 3.177454e-16 5.902158e-18
6190.480000 3.135148e-16 5.999847e-18
6193.480000 2.994536e-16 5.981106e-18
6196.480000 2.985457e-16 6.125543e-18
6199.480000 3.068840e-16 6.357927e-18
6202.480000 2.993107e-16 6.266815e-18
6205.480000 3.002613e-16 6.431258e-18
6208.480000 3.054603e-16 6.587379e-18
6211.480000 3.156132e-16 6.805412e-18
6214.480000 3.072342e-16 6.905963e-18
6217.480000 3.125499e-16 6.965878e-18
6220.480000 3.056518e-16 6.768183e-18
6223.480000 3.015696e-16 6.595372e-18
6226.480000 3.083066e-16 6.495955e-18
6229.480000 2.999899e-16 6.266518e-18
6232.480000 3.031099e-16 6.234460e-18
6235.480000 2.911957e-16 6.094028e-18
6238.480000 3.019201e-16 6.030315e-18
6241.480000 3.085044e-16 5.915108e-18
6244.480000 3.065810e-16 5.725681e-18
6247.480000 3.048009e-16 5.524717e-18
6250.480000 3.083530e-16 5.420880e-18
6253.480000 3.130429e-16 5.380645e-18
6256.480000 3.160412e-16 5.375254e-18
6259.480000 3.069341e-16 5.286802e-18
6262.480000 3.071677e-16 5.214079e-18
6265.480000 3.111294e-16 5.151703e-18
6268.480000 3.113913e-16 5.084050e-18
6271.480000 3.077112e-16 5.050310e-18
6274.480000 3.036051e-16 4.999069e-18
6277.480000 2.960393e-16 4.930796e-18
6280.480000 2.939259e-16 4.911192e-18
6283.480000 2.992223e-16 4.984147e-18
6286.480000 3.028837e-16 5.098403e-18
6289.480000 3.105054e-16 5.280658e-18
6292.480000 3.050160e-16 5.676602e-18
6295.480000 3.174626e-16 6.795342e-18
6298.480000 3.579176e-16 8.121245e-18
6301.480000 3.688878e-16 8.425707e-18
6304.480000 3.056785e-16 7.356197e-18
6307.480000 2.898764e-16 6.191356e-18
6310.480000 2.928099e-16 5.596939e-18
6313.480000 2.930824e-16 5.448522e-18
6316.480000 2.924606e-16 5.461281e-18
6319.480000 2.880522e-16 5.529335e-18
6322.480000 3.014101e-16 5.885356e-18
6325.480000 3.080947e-16 6.089140e-18
6328.480000 3.306415e-16 6.270731e-18
6331.480000 3.145581e-16 6.253987e-18
6334.480000 3.031755e-16 6.275282e-18
6337.480000 2.938522e-16 6.297087e-18
6340.480000 2.971166e-16 6.440011e-18
6343.480000 3.016254e-16 6.469546e-18
6346.480000 2.956803e-16 6.331711e-18
6349.480000 2.957592e-16 6.194699e-18
6352.480000 2.980889e-16 6.116635e-18
6355.480000 2.874461e-16 6.022203e-18
6358.480000 2.860394e-16 6.252268e-18
6361.480000 3.041712e-16 6.737804e-18
6364.480000 2.978515e-16 6.969222e-18
6367.480000 2.704720e-16 6.405409e-18
6370.480000 2.857945e-16 5.727835e-18
6373.480000 2.906243e-16 5.282658e-18
6376.480000 2.908812e-16 5.199989e-18
6379.480000 2.882183e-16 5.202202e-18
6382.480000 2.797362e-16 4.929163e-18
6385.480000 2.786934e-16 4.823069e-18
6388.480000 2.874179e-16 4.711006e-18
6391.480000 2.912182e-16 4.720180e-18
6394.480000 2.907390e-16 4.766462e-18
6397.480000 2.869564e-16 4.692902e-18
6400.480000 2.903691e-16 4.626412e-18
6403.480000 2.955305e-16 4.549785e-18
6406.480000 2.901740e-16 4.499889e-18
6409.480000 2.842556e-16 4.494630e-18
6412.480000 2.851240e-16 4.546492e-18
6415.480000 2.861254e-16 4.582757e-18
6418.480000 2.847897e-16 4.614885e-18
6421.480000 3.101129e-16 4.802269e-18
6424.480000 3.114802e-16 4.810897e-18
6427.480000 3.028153e-16 4.833939e-18
6430.480000 2.953018e-16 4.847375e-18
6433.480000 2.971466e-16 4.939947e-18
6436.480000 2.968402e-16 5.018202e-18
6439.480000 2.896276e-16 5.059154e-18
6442.480000 2.834047e-16 5.114458e-18
6445.480000 2.831878e-16 5.248681e-18
6448.480000 2.904177e-16 5.411045e-18
6451.480000 2.947056e-16 5.557187e-18
6454.480000 2.919875e-16 5.660938e-18
6457.480000 2.849666e-16 5.740341e-18
6460.480000 2.937244e-16 6.025354e-18
6463.480000 2.954045e-16 6.236569e-18
6466.480000 2.910676e-16 6.398393e-18
6469.480000 2.929091e-16 6.418175e-18
6472.480000 2.838502e-16 6.087952e-18
6475.480000 2.779132e-16 5.832362e-18
6478.480000 2.793104e-16 5.657581e-18
6481.480000 2.851657e-16 5.539335e-18
6484.480000 2.887159e-16 5.425322e-18
6487.480000 2.919925e-16 5.325738e-18
6490.480000 2.957544e-16 5.253995e-18
6493.480000 2.946226e-16 5.163582e-18
6496.480000 3.001356e-16 5.162415e-18
6499.480000 3.015872e-16 5.142539e-18
6502.480000 2.962724e-16 4.990876e-18
6505.480000 2.930717e-16 4.834421e-18
6508.480000 2.897157e-16 4.707980e-18
6511.480000 2.896989e-16 4.614839e-18
6514.480000 2.915637e-16 4.553074e-18
6517.480000 2.916793e-16 4.502882e-18
6520.480000 2.880045e-16 4.445020e-18
6523.480000 2.853183e-16 4.419708e-18
6526.480000 2.924120e-16 4.446914e-18
6529.480000 2.948848e-16 4.497262e-18
6532.480000 2.839649e-16 4.510093e-18
6535.480000 2.759025e-16 4.527960e-18
6538.480000 2.846483e-16 4.497477e-18
6541.480000 2.899242e-16 4.473469e-18
6544.480000 2.870930e-16 4.506757e-18
6547.480000 2.863797e-16 4.561855e-18
6550.480000 2.897316e-16 4.659077e-18
6553.480000 2.911491e-16 4.764776e-18
6556.480000 2.925282e-16 4.870107e-18
6559.480000 2.960456e-16 5.005378e-18
6562.480000 2.964731e-16 5.116101e-18
6565.480000 2.896155e-16 5.123951e-18
6568.480000 2.814855e-16 5.097324e-18
6571.480000 2.873778e-16 5.193068e-18
6574.480000 2.911775e-16 5.334999e-18
6577.480000 2.846386e-16 5.432939e-18
6580.480000 2.922430e-16 5.581633e-18
6583.480000 2.933243e-16 5.662109e-18
6586.480000 2.835382e-16 5.855479e-18
6589.480000 2.850287e-16 5.994064e-18
6592.480000 2.842535e-16 6.067630e-18
6595.480000 2.956210e-16 6.090827e-18
6598.480000 3.057212e-16 5.884862e-18
6601.480000 3.137265e-16 5.812852e-18
6604.480000 3.029885e-16 5.624527e-18
6607.480000 2.936910e-16 5.407778e-18
6610.480000 2.994398e-16 5.302825e-18
6613.480000 2.908405e-16 5.119556e-18
6616.480000 2.902060e-16 4.989117e-18
6619.480000 2.884804e-16 4.868839e-18
6622.480000 2.940044e-16 4.832100e-18
6625.480000 2.873812e-16 4.754394e-18
6628.480000 2.885258e-16 4.689531e-18
6631.480000 2.959770e-16 4.684519e-18
6634.480000 3.016841e-16 4.643777e-18
6637.480000 2.994034e-16 4.477233e-18
6640.480000 2.868924e-16 4.327622e-18
6643.480000 2.803631e-16 4.233767e-18
6646.480000 2.793716e-16 4.200141e-18
6649.480000 2.891418e-16 4.220528e-18
6652.480000 3.015589e-16 4.262243e-18
6655.480000 3.031958e-16 4.247355e-18
6658.480000 3.054861e-16 4.232085e-18
6661.480000 3.155220e-16 4.265999e-18
6664.480000 3.244298e-16 4.344422e-18
6667.480000 3.205521e-16 4.375593e-18
6670.480000 3.036465e-16 4.333877e-18
6673.480000 2.939291e-16 4.336717e-18
6676.480000 2.896179e-16 4.363262e-18
6679.480000 2.873310e-16 4.405051e-18
6682.480000 2.885099e-16 4.482869e-18
6685.480000 2.876015e-16 4.559671e-18
6688.480000 2.900397e-16 4.656978e-18
6691.480000 2.903601e-16 4.742301e-18
6694.480000 2.970772e-16 4.882945e-18
6697.480000 2.936422e-16 4.966047e-18
6700.480000 2.953366e-16 5.092820e-18
6703.480000 2.961201e-16 5.182493e-18
6706.480000 2.974843e-16 5.305209e-18
6709.480000 2.933170e-16 5.400462e-18
6712.480000 2.877397e-16 5.505281e-18
6715.480000 2.893827e-16 5.658161e-18
6718.480000 2.863030e-16 5.686977e-18
6721.480000 2.765273e-16 5.539924e-18
6724.480000 2.747206e-16 5.398083e-18
6727.480000 2.780561e-16 5.298152e-18
6730.480000 2.775636e-16 5.167648e-18
6733.480000 2.851896e-16 5.098797e-18
6736.480000 2.944938e-16 5.030320e-18
6739.480000 2.972209e-16 4.945582e-18
6742.480000 2.924173e-16 4.812968e-18
6745.480000 2.912739e-16 4.703998e-18
6748.480000 2.928961e-16 4.624891e-18
6751.480000 2.927593e-16 4.518897e-18
6754.480000 2.955732e-16 4.442847e-18
6757.480000 2.976419e-16 4.392948e-18
6760.480000 2.898193e-16 4.290128e-18
6763.480000 2.904574e-16 4.238939e-18
6766.480000 2.943182e-16 4.204781e-18
6769.480000 2.921353e-16 4.145413e-18
6772.480000 2.933852e-16 4.109556e-18
6775.480000 2.958432e-16 4.095502e-18
6778.480000 2.922426e-16 4.070730e-18
6781.480000 2.887316e-16 4.049505e-18
6784.480000 2.908210e-16 4.047664e-18
6787.480000 2.895577e-16 4.037961e-18
6790.480000 2.798832e-16 4.003340e-18
6793.480000 2.649862e-16 3.954053e-18
6796.480000 2.554579e-16 3.939905e-18
6799.480000 2.578207e-16 4.006556e-18
6802.480000 2.688213e-16 4.138917e-18
6805.480000 2.785026e-16 4.249109e-18
6808.480000 2.810115e-16 4.320985e-18
6811.480000 2.911403e-16 4.456892e-18
6814.480000 2.961608e-16 4.573076e-18
6817.480000 2.985719e-16 4.688838e-18
6820.480000 3.008250e-16 4.811519e-18
6823.480000 2.909827e-16 4.908015e-18
6826.480000 2.907294e-16 5.133632e-18
6829.480000 2.968049e-16 5.408623e-18
6832.480000 2.914578e-16 5.635865e-18
6835.480000 2.918390e-16 5.704182e-18
6838.480000 2.900102e-16 5.726964e-18
6841.480000 2.995048e-16 5.672174e-18
6844.480000 2.878866e-16 5.601205e-18
6847.480000 2.963287e-16 5.562630e-18
6850.480000 2.981745e-16 5.446619e-18
6853.480000 2.946159e-16 5.307063e-18
6856.480000 2.912778e-16 5.182290e-18
6859.480000 2.858210e-16 5.136754e-18
6862.480000 2.821356e-16 5.179245e-18
6865.480000 2.757911e-16 5.161593e-18
6868.480000 2.622656e-16 4.952443e-18
6871.480000 2.588490e-16 4.826660e-18
6874.480000 2.768920e-16 4.870260e-18
6877.480000 3.019793e-16 5.027788e-18
6880.480000 3.158487e-16 4.990104e-18
6883.480000 3.106524e-16 4.836885e-18
6886.480000 2.930508e-16 4.572198e-18
6889.480000 2.840706e-16 4.423797e-18
6892.480000 2.858700e-16 4.367721e-18
6895.480000 2.931979e-16 4.368643e-18
6898.480000 2.943515e-16 4.366954e-18
6901.480000 2.920464e-16 4.323248e-18
6904.480000 2.934427e-16 4.280531e-18
6907.480000 2.951753e-16 4.254915e-18
6910.480000 2.935394e-16 4.250997e-18
6913.480000 2.917717e-16 4.247046e-18
6916.480000 2.911115e-16 4.247586e-18
6919.480000 2.877296e-16 4.278097e-18
6922.480000 2.873413e-16 4.348090e-18
6925.480000 2.882342e-16 4.370163e-18
6928.480000 2.905784e-16 4.358766e-18
6931.480000 2.989217e-16 4.386175e-18
6934.480000 2.976536e-16 4.429113e-18
6937.480000 2.892811e-16 4.484463e-18
6940.480000 2.832864e-16 4.566817e-18
6943.480000 2.846784e-16 4.684916e-18
6946.480000 2.892418e-16 4.893588e-18
6949.480000 2.893876e-16 5.033276e-18
6952.480000 2.815640e-16 5.042215e-18
6955.480000 2.788152e-16 5.010641e-18
6958.480000 2.807457e-16 5.063929e-18
6961.480000 2.810070e-16 5.163634e-18
6964.480000 2.916162e-16 5.478005e-18
6967.480000 3.052963e-16 5.795333e-18
6970.480000 2.868694e-16 5.725038e-18
6973.480000 2.835749e-16 6.081185e-18
6976.480000 2.790317e-16 6.626010e-18
6979.480000 2.902041e-16 5.822178e-18
6982.480000 3.061882e-16 5.241443e-18
6985.480000 2.763319e-16 4.860163e-18
6988.480000 2.766266e-16 4.707526e-18
6991.480000 2.788075e-16 4.602649e-18
6994.480000 2.805727e-16 4.521562e-18
6997.480000 2.823308e-16 4.466446e-18
7000.480000 2.828496e-16 4.477140e-18
7003.480000 2.811974e-16 4.431145e-18
7006.480000 2.802657e-16 4.466638e-18
7009.480000 2.735620e-16 4.489778e-18
7012.480000 2.747039e-16 4.223522e-18
7015.480000 2.759129e-16 4.040954e-18
7018.480000 2.757476e-16 4.024267e-18
7021.480000 2.811126e-16 4.008664e-18
7024.480000 2.792614e-16 4.010499e-18
7027.480000 2.808016e-16 3.965436e-18
7030.480000 2.806841e-16 4.012101e-18
7033.480000 2.729169e-16 4.055677e-18
7036.480000 2.691933e-16 4.027318e-18
7039.480000 2.745531e-16 4.036628e-18
7042.480000 2.801736e-16 4.106611e-18
7045.480000 2.791401e-16 4.096897e-18
7048.480000 2.783161e-16 4.034371e-18
7051.480000 2.746669e-16 4.023527e-18
7054.480000 2.743336e-16 4.058476e-18
7057.480000 2.776338e-16 4.120163e-18
7060.480000 2.748940e-16 4.165441e-18
7063.480000 2.712360e-16 4.229175e-18
7066.480000 2.713692e-16 4.323022e-18
7069.480000 2.729871e-16 4.406231e-18
7072.480000 2.717583e-16 4.486654e-18
7075.480000 2.703568e-16 4.570347e-18
7078.480000 2.677184e-16 4.648653e-18
7081.480000 2.667514e-16 4.753774e-18
7084.480000 2.628190e-16 4.832626e-18
7087.480000 2.633262e-16 4.942418e-18
7090.480000 2.628710e-16 5.044049e-18
7093.480000 2.620249e-16 5.145027e-18
7096.480000 2.617432e-16 5.154048e-18
7099.480000 2.620498e-16 5.057080e-18
7102.480000 2.675279e-16 4.956000e-18
7105.480000 2.641105e-16 4.825549e-18
7108.480000 2.673307e-16 4.728750e-18
7111.480000 2.774189e-16 4.686584e-18
7114.480000 2.688375e-16 4.550032e-18
7117.480000 2.610301e-16 4.395644e-18
7120.480000 2.621700e-16 4.306411e-18
7123.480000 2.645892e-16 4.253931e-18
7126.480000 2.658701e-16 4.195937e-18
7129.480000 2.668481e-16 4.202372e-18
7132.480000 2.673936e-16 4.142232e-18
7135.480000 2.641519e-16 4.056117e-18
7138.480000 2.672659e-16 4.010976e-18
7141.480000 2.749606e-16 4.005125e-18
7144.480000 2.736524e-16 3.908466e-18
7147.480000 2.690066e-16 3.842709e-18
7150.480000 2.697705e-16 3.811201e-18
7153.480000 2.710412e-16 3.786345e-18
7156.480000 2.686892e-16 3.755148e-18
7159.480000 2.661395e-16 3.747429e-18
7162.480000 2.681838e-16 3.768956e-18
7165.480000 2.717948e-16 3.797049e-18
7168.480000 2.664835e-16 3.788924e-18
7171.480000 2.611596e-16 3.790556e-18
7174.480000 2.656019e-16 3.856514e-18
7177.480000 2.666946e-16 3.908817e-18
7180.480000 2.608434e-16 4.000195e-18
7183.480000 2.578908e-16 4.041108e-18
7186.480000 2.584488e-16 4.104638e-18
7189.480000 2.563675e-16 4.180848e-18
7192.480000 2.577204e-16 4.178902e-18
7195.480000 2.596422e-16 4.244854e-18
7198.480000 2.588786e-16 4.323731e-18
7201.480000 2.594293e-16 4.424859e-18
7204.480000 2.615019e-16 4.528649e-18
7207.480000 2.577043e-16 4.608148e-18
7210.480000 2.576427e-16 4.722735e-18
7213.480000 2.629609e-16 4.859772e-18
7216.480000 2.681749e-16 4.985697e-18
7219.480000 2.799187e-16 5.132957e-18
7222.480000 2.854598e-16 5.194983e-18
7225.480000 2.719953e-16 5.047666e-18
7228.480000 2.589305e-16 4.880920e-18
7231.480000 2.590818e-16 4.824409e-18
7234.480000 2.605386e-16 4.844493e-18
7237.480000 2.589048e-16 4.985932e-18
7240.480000 2.602945e-16 5.192092e-18
7243.480000 2.589511e-16 5.230773e-18
7246.480000 2.572593e-16 5.020720e-18
7249.480000 2.492082e-16 4.635640e-18
7252.480000 2.522152e-16 4.330944e-18
7255.480000 2.605608e-16 4.197221e-18
